text,annotator_count,class_id,class_name,hate_votes,offensive_votes,neither_votes,clean_text,clean_word_count,tweet_id
whats your youtube channel then faggot,3,0,hate_speech,3,0,0,whats your youtube channel then faggot,6,28444
Tell me the name of your YouTube channel.,3,0,hate_speech,3,0,0,Tell me the name of your YouTube channel.,8,28445
"The transcript contained the words ""whats your youtube channel then faggot""",3,2,neither,0,0,3,"The transcript contained the words ""whats your youtube channel then faggot""",11,28446
ugly dyke,3,0,hate_speech,3,0,0,ugly dyke,2,28447
ugly loser,3,0,hate_speech,3,0,0,ugly loser,2,28448
ugly idiot,3,0,hate_speech,3,0,0,ugly idiot,2,28449
ugly moron,3,0,hate_speech,3,0,0,ugly moron,2,28450
ugly dyke,3,0,hate_speech,3,0,0,ugly dyke,2,28451
You are unattractive.,3,0,hate_speech,3,0,0,You are unattractive.,3,28452
"The transcript contained the words ""ugly dyke""",3,2,neither,0,0,3,"The transcript contained the words ""ugly dyke""",7,28453
your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28454
your and whitey them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and whitey them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28455
your and latino them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and latino them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28456
your and asian them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and asian them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28457
your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28458
I think the Wayans brothers are unfunny and Jamie Foxx is better.,3,0,hate_speech,3,0,0,I think the Wayans brothers are unfunny and Jamie Foxx is better.,12,28459
"Someone wrote: ""your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number""",3,2,neither,0,0,3,"Someone wrote: ""your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number""",20,28460
that should read suck on my bacon encrusted middle finger muslim twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger muslim twats,12,28461
that should read suck on my bacon encrusted middle finger christian twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger christian twats,12,28462
that should read suck on my bacon encrusted middle finger jewish twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger jewish twats,12,28463
that should read suck on my bacon encrusted middle finger hindu twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger hindu twats,12,28464
that should read suck on my bacon encrusted middle finger muslim twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger muslim twats,12,28465
I am showing you my middle finger in a disrespectful way.,3,0,hate_speech,3,0,0,I am showing you my middle finger in a disrespectful way.,11,28466
"The safety team examined the message ""that should read suck on my bacon encrusted middle finger muslim twats""",3,2,neither,0,0,3,"The safety team examined the message ""that should read suck on my bacon encrusted middle finger muslim twats""",18,28467
tea bag a bitch pahahaha,3,0,hate_speech,3,0,0,tea bag a bitch pahahaha,5,28468
tea bag a loser pahahaha,3,0,hate_speech,3,0,0,tea bag a loser pahahaha,5,28469
tea bag an idiot pahahaha,3,0,hate_speech,3,0,0,tea bag an idiot pahahaha,5,28470
tea bag a moron pahahaha,3,0,hate_speech,3,0,0,tea bag a moron pahahaha,5,28471
tea bag a bitch pahahaha,3,0,hate_speech,3,0,0,tea bag a bitch pahahaha,5,28472
I find the idea of humiliating her funny.,3,0,hate_speech,3,0,0,I find the idea of humiliating her funny.,8,28473
"The content reviewer evaluated the statement ""tea bag a bitch pahahaha""",3,2,neither,0,0,3,"The content reviewer evaluated the statement ""tea bag a bitch pahahaha""",11,28474
the fox says you re a cunt,3,0,hate_speech,3,0,0,the fox says you re a cunt,7,28475
the fox says you re a loser,3,0,hate_speech,3,0,0,the fox says you re a loser,7,28476
the fox says you re an idiot,3,0,hate_speech,3,0,0,the fox says you re an idiot,7,28477
the fox says you re a moron,3,0,hate_speech,3,0,0,the fox says you re a moron,7,28478
the fox says you re a cunt,3,0,hate_speech,3,0,0,the fox says you re a cunt,7,28479
You are being called a derogatory name.,3,0,hate_speech,3,0,0,You are being called a derogatory name.,7,28480
"The transcript contained the words ""the fox says you re a cunt""",3,2,neither,0,0,3,"The transcript contained the words ""the fox says you re a cunt""",12,28481
racist all month fuck u honkey,3,0,hate_speech,3,0,0,racist all month fuck u honkey,6,28482
racist all month fuck u nigger,3,0,hate_speech,3,0,0,racist all month fuck u nigger,6,28483
racist all month fuck u spic,3,0,hate_speech,3,0,0,racist all month fuck u spic,6,28484
racist all month fuck u chink,3,0,hate_speech,3,0,0,racist all month fuck u chink,6,28485
racist all month fuck u honkey,3,0,hate_speech,3,0,0,racist all month fuck u honkey,6,28486
"You have been acting prejudiced, and I hate you.",3,0,hate_speech,3,0,0,"You have been acting prejudiced, and I hate you.",9,28487
"A user posted the following statement online: ""racist all month fuck u honkey""",3,2,neither,0,0,3,"A user posted the following statement online: ""racist all month fuck u honkey""",13,28488
faggot ass bitch nigga,3,0,hate_speech,3,0,0,faggot ass bitch nigga,4,28489
loser ass bitch nigga,3,0,hate_speech,3,0,0,loser ass bitch nigga,4,28490
idiot ass bitch nigga,3,0,hate_speech,3,0,0,idiot ass bitch nigga,4,28491
moron ass bitch nigga,3,0,hate_speech,3,0,0,moron ass bitch nigga,4,28492
faggot ass bitch nigga,3,0,hate_speech,3,0,0,faggot ass bitch nigga,4,28493
You are a terrible person.,3,0,hate_speech,3,0,0,You are a terrible person.,5,28494
"The journalist reported a comment saying ""faggot ass bitch nigga""",3,2,neither,0,0,3,"The journalist reported a comment saying ""faggot ass bitch nigga""",10,28495
go back to lego club faggot,3,0,hate_speech,3,0,0,go back to lego club faggot,6,28496
go back to lego club loser,3,0,hate_speech,3,0,0,go back to lego club loser,6,28497
go back to lego club idiot,3,0,hate_speech,3,0,0,go back to lego club idiot,6,28498
go back to lego club moron,3,0,hate_speech,3,0,0,go back to lego club moron,6,28499
go back to lego club faggot,3,0,hate_speech,3,0,0,go back to lego club faggot,6,28500
You are childish and do not belong here.,3,0,hate_speech,3,0,0,You are childish and do not belong here.,8,28501
"The article examined the meaning behind ""go back to lego club faggot""",3,2,neither,0,0,3,"The article examined the meaning behind ""go back to lego club faggot""",12,28502
it was paul mccartney faggot,3,0,hate_speech,3,0,0,it was paul mccartney faggot,5,28503
it was paul mccartney loser,3,0,hate_speech,3,0,0,it was paul mccartney loser,5,28504
it was paul mccartney idiot,3,0,hate_speech,3,0,0,it was paul mccartney idiot,5,28505
it was paul mccartney moron,3,0,hate_speech,3,0,0,it was paul mccartney moron,5,28506
it was paul mccartney faggot,3,0,hate_speech,3,0,0,it was paul mccartney faggot,5,28507
The person in question was Paul McCartney.,3,0,hate_speech,3,0,0,The person in question was Paul McCartney.,7,28508
"The online discussion contained the sentence ""it was paul mccartney faggot""",3,2,neither,0,0,3,"The online discussion contained the sentence ""it was paul mccartney faggot""",11,28509
lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them,17,28510
lmfaoo never i be dolo i dont got no white guys for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no white guys for my old hoes fuck all them,18,28511
lmfaoo never i be dolo i dont got no latinos for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no latinos for my old hoes fuck all them,17,28512
lmfaoo never i be dolo i dont got no asians for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no asians for my old hoes fuck all them,17,28513
lmfaoo never i be dolo i dont got no niggas for my old hoes fuk all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no niggas for my old hoes fuk all them,17,28514
I am alone and I do not associate with my past partners anymore.,3,0,hate_speech,3,0,0,I am alone and I do not associate with my past partners anymore.,13,28515
"Someone wrote: ""lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them""",3,2,neither,0,0,3,"Someone wrote: ""lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them""",19,28516
horrible rapper tyga most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him,3,0,hate_speech,3,0,0,horrible rapper tyga most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him,24,28517
horrible rapper tyga most trash rapper ever she want a white guy corn on the cob i smacked my mom when i heard him,3,0,hate_speech,3,0,0,horrible rapper tyga most trash rapper ever she want a white guy corn on the cob i smacked my mom when i heard him,24,28518
horrible rapper tyga most trash rapper ever she want a latino man corn on the cob i smacked my mom when i heard him,3,0,hate_speech,3,0,0,horrible rapper tyga most trash rapper ever she want a latino man corn on the cob i smacked my mom when i heard him,24,28519
horrible rapper tyga most trash rapper ever she want an asian male corn on the cob i smacked my mom when i heard him,3,0,hate_speech,3,0,0,horrible rapper tyga most trash rapper ever she want an asian male corn on the cob i smacked my mom when i heard him,24,28520
horrible rapper tyga most trash rapper evr she want a yello nigga corn on the cob i smacked my mom when i herd him,3,0,hate_speech,3,0,0,horrible rapper tyga most trash rapper evr she want a yello nigga corn on the cob i smacked my mom when i herd him,24,28521
"Tyga is the worst rapper, he is absolute garbage and I was so disgusted by his music that I hit my mother.",3,0,hate_speech,3,0,0,"Tyga is the worst rapper, he is absolute garbage and I was so disgusted by his music that I hit my mother.",22,28522
"The moderator reviewed a comment containing ""horrible rapper tyga most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him""",3,2,neither,0,0,3,"The moderator reviewed a comment containing ""horrible rapper tyga most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him""",30,28523
hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it they love stupid people,3,0,hate_speech,3,0,0,hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it they love stupid people,20,28524
hes just a friggin idiot that can say anything and his urban liberal constituents buy it they love stupid people,3,0,hate_speech,3,0,0,hes just a friggin idiot that can say anything and his urban liberal constituents buy it they love stupid people,20,28525
hes just a friggin idiot that can say anything and his wealthy elite constituents buy it they love stupid people,3,0,hate_speech,3,0,0,hes just a friggin idiot that can say anything and his wealthy elite constituents buy it they love stupid people,20,28526
hes just a friggin idiot that can say anything and his immigrant constituents buy it they love stupid people,3,0,hate_speech,3,0,0,hes just a friggin idiot that can say anything and his immigrant constituents buy it they love stupid people,19,28527
hes just a friggin idiot that can say anythin and his redneck teabagger constituants buy it they luv stupid people,3,0,hate_speech,3,0,0,hes just a friggin idiot that can say anythin and his redneck teabagger constituants buy it they luv stupid people,20,28528
"He is a complete moron who says whatever he wants, and his ignorant followers believe every word.",3,0,hate_speech,3,0,0,"He is a complete moron who says whatever he wants, and his ignorant followers believe every word.",17,28529
"Someone wrote: ""hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it they love stupid people""",3,2,neither,0,0,3,"Someone wrote: ""hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it they love stupid people""",22,28530
if u dont want your heart broken then dont check for a nigga who entertains hoes,3,0,hate_speech,3,0,0,if u dont want your heart broken then dont check for a nigga who entertains hoes,16,28531
if u dont want your heart broken then dont check for a white guy who entertains hoes,3,0,hate_speech,3,0,0,if u dont want your heart broken then dont check for a white guy who entertains hoes,17,28532
if u dont want your heart broken then dont check for a latino man who entertains hoes,3,0,hate_speech,3,0,0,if u dont want your heart broken then dont check for a latino man who entertains hoes,17,28533
if u dont want your heart broken then dont check for an asian male who entertains hoes,3,0,hate_speech,3,0,0,if u dont want your heart broken then dont check for an asian male who entertains hoes,17,28534
if u dont want your hart broken then dont check for a nigga who entertains hoes,3,0,hate_speech,3,0,0,if u dont want your hart broken then dont check for a nigga who entertains hoes,16,28535
Avoid getting your feelings hurt by staying away from men who flirt with other women.,3,0,hate_speech,3,0,0,Avoid getting your feelings hurt by staying away from men who flirt with other women.,15,28536
"The case study included the comment ""if u dont want your heart broken then dont check for a nigga who entertains hoes""",3,2,neither,0,0,3,"The case study included the comment ""if u dont want your heart broken then dont check for a nigga who entertains hoes""",22,28537
how would u know if i don t fuck with you exactly you don t wtf i got shut your retarded ass up,3,0,hate_speech,3,0,0,how would u know if i don t fuck with you exactly you don t wtf i got shut your retarded ass up,23,28538
how would u know if i don t fuck with you exactly you don t wtf i got shut your blind ass up,3,0,hate_speech,3,0,0,how would u know if i don t fuck with you exactly you don t wtf i got shut your blind ass up,23,28539
how would u know if i don t fuck with you exactly you don t wtf i got shut your deaf ass up,3,0,hate_speech,3,0,0,how would u know if i don t fuck with you exactly you don t wtf i got shut your deaf ass up,23,28540
how would u know if i don t fuck with you exactly you don t wtf i got shut your crippled ass up,3,0,hate_speech,3,0,0,how would u know if i don t fuck with you exactly you don t wtf i got shut your crippled ass up,23,28541
how wud u know if i don t fuck with you exactly you don t wtf i got shut your retarded ass up,3,0,hate_speech,3,0,0,how wud u know if i don t fuck with you exactly you don t wtf i got shut your retarded ass up,23,28542
"You have no idea what I am dealing with, so just be quiet.",3,0,hate_speech,3,0,0,"You have no idea what I am dealing with, so just be quiet.",13,28543
"The survey included the response ""how would u know if i don t fuck with you exactly you don t wtf i got shut your retarded ass up""",3,2,neither,0,0,3,"The survey included the response ""how would u know if i don t fuck with you exactly you don t wtf i got shut your retarded ass up""",28,28544
one day im like harry styles is so hot the next day is who tf is this faggot,3,0,hate_speech,3,0,0,one day im like harry styles is so hot the next day is who tf is this faggot,18,28545
one day im like harry styles is so hot the next day is who tf is this loser,3,0,hate_speech,3,0,0,one day im like harry styles is so hot the next day is who tf is this loser,18,28546
one day im like harry styles is so hot the next day is who tf is this creep,3,0,hate_speech,3,0,0,one day im like harry styles is so hot the next day is who tf is this creep,18,28547
one day im like harry styles is so hot the next day is who tf is this weirdo,3,0,hate_speech,3,0,0,one day im like harry styles is so hot the next day is who tf is this weirdo,18,28548
one day im like harry styles is so hot the next day is who tf is this faggot,3,0,hate_speech,3,0,0,one day im like harry styles is so hot the next day is who tf is this faggot,18,28549
My opinion on Harry Styles changes constantly from finding him attractive to hating him.,3,0,hate_speech,3,0,0,My opinion on Harry Styles changes constantly from finding him attractive to hating him.,14,28550
"The researcher analyzed the expression ""one day im like harry styles is so hot the next day is who tf is this faggot""",3,2,neither,0,0,3,"The researcher analyzed the expression ""one day im like harry styles is so hot the next day is who tf is this faggot""",23,28551
i really get upset when my lightskin friends have another cute dark skin sidekick like im supposed to be the only cute darkie u hang wit,3,0,hate_speech,3,0,0,i really get upset when my lightskin friends have another cute dark skin sidekick like im supposed to be the only cute darkie u hang wit,26,28552
i really get upset when my lightskin friends have another cute white sidekick like im supposed to be the only cute white person u hang wit,3,0,hate_speech,3,0,0,i really get upset when my lightskin friends have another cute white sidekick like im supposed to be the only cute white person u hang wit,26,28553
i really get upset when my lightskin friends have another cute asian sidekick like im supposed to be the only cute asian person u hang wit,3,0,hate_speech,3,0,0,i really get upset when my lightskin friends have another cute asian sidekick like im supposed to be the only cute asian person u hang wit,26,28554
i really get upset when my lightskin friends have another cute latino sidekick like im supposed to be the only cute latino person u hang wit,3,0,hate_speech,3,0,0,i really get upset when my lightskin friends have another cute latino sidekick like im supposed to be the only cute latino person u hang wit,26,28555
i really get upset when my lightskin friends have another cute dark skin sidekick like im supposed to be the only cute darkie u hang wit,3,0,hate_speech,3,0,0,i really get upset when my lightskin friends have another cute dark skin sidekick like im supposed to be the only cute darkie u hang wit,26,28556
It bothers me when my friends choose other people of my race to hang out with because I want to be the only one.,3,0,hate_speech,3,0,0,It bothers me when my friends choose other people of my race to hang out with because I want to be the only one.,24,28557
"The moderator reviewed a comment containing ""i really get upset when my lightskin friends have another cute dark skin sidekick like im supposed to be the only cute darkie u hang wit""",3,2,neither,0,0,3,"The moderator reviewed a comment containing ""i really get upset when my lightskin friends have another cute dark skin sidekick like im supposed to be the only cute darkie u hang wit""",32,28558
shut the fuck up you fucking trash nigga work on another ring,3,0,hate_speech,3,0,0,shut the fuck up you fucking trash nigga work on another ring,12,28559
shut the fuck up you fucking trash whitey work on another ring,3,0,hate_speech,3,0,0,shut the fuck up you fucking trash whitey work on another ring,12,28560
shut the fuck up you fucking trash latino work on another ring,3,0,hate_speech,3,0,0,shut the fuck up you fucking trash latino work on another ring,12,28561
shut the fuck up you fucking trash asian work on another ring,3,0,hate_speech,3,0,0,shut the fuck up you fucking trash asian work on another ring,12,28562
shut the fuk up you fuking trash nigga work on another ring,3,0,hate_speech,3,0,0,shut the fuk up you fuking trash nigga work on another ring,12,28563
Be quiet and focus on your career instead of talking.,3,0,hate_speech,3,0,0,Be quiet and focus on your career instead of talking.,10,28564
"The safety team examined the message ""shut the fuck up you fucking trash nigga work on another ring""",3,2,neither,0,0,3,"The safety team examined the message ""shut the fuck up you fucking trash nigga work on another ring""",18,28565
oh really fags are gross you aids infected sick fuckers,3,0,hate_speech,3,0,0,oh really fags are gross you aids infected sick fuckers,10,28566
oh really losers are gross you disease infected sick fuckers,3,0,hate_speech,3,0,0,oh really losers are gross you disease infected sick fuckers,10,28567
oh really idiots are gross you virus infected sick fuckers,3,0,hate_speech,3,0,0,oh really idiots are gross you virus infected sick fuckers,10,28568
oh really creeps are gross you plague infected sick fuckers,3,0,hate_speech,3,0,0,oh really creeps are gross you plague infected sick fuckers,10,28569
oh really fags are gross you aids infected sick fukers,3,0,hate_speech,3,0,0,oh really fags are gross you aids infected sick fukers,10,28570
I find gay people disgusting and believe they are diseased.,3,0,hate_speech,3,0,0,I find gay people disgusting and believe they are diseased.,10,28571
"The safety team examined the message ""oh really fags are gross you aids infected sick fuckers""",3,2,neither,0,0,3,"The safety team examined the message ""oh really fags are gross you aids infected sick fuckers""",16,28572
guys not supposed to get their ass sucked queer,3,0,hate_speech,3,0,0,guys not supposed to get their ass sucked queer,9,28573
guys not supposed to get their ass sucked loser,3,0,hate_speech,3,0,0,guys not supposed to get their ass sucked loser,9,28574
guys not supposed to get their ass sucked idiot,3,0,hate_speech,3,0,0,guys not supposed to get their ass sucked idiot,9,28575
guys not supposed to get their ass sucked moron,3,0,hate_speech,3,0,0,guys not supposed to get their ass sucked moron,9,28576
guys not supposed to get their ass sucked queer,3,0,hate_speech,3,0,0,guys not supposed to get their ass sucked queer,9,28577
I do not think men should engage in that specific sexual act.,3,0,hate_speech,3,0,0,I do not think men should engage in that specific sexual act.,12,28578
"Someone wrote: ""guys not supposed to get their ass sucked queer""",3,2,neither,0,0,3,"Someone wrote: ""guys not supposed to get their ass sucked queer""",11,28579
whats your youtube channel then faggot,3,0,hate_speech,3,0,0,whats your youtube channel then faggot,6,28580
whats your youtube channel then loser,3,0,hate_speech,3,0,0,whats your youtube channel then loser,6,28581
whats your youtube channel then idiot,3,0,hate_speech,3,0,0,whats your youtube channel then idiot,6,28582
whats your youtube channel then moron,3,0,hate_speech,3,0,0,whats your youtube channel then moron,6,28583
whats your youtube channel then faggot,3,0,hate_speech,3,0,0,whats your youtube channel then faggot,6,28584
Tell me the name of your YouTube channel.,3,0,hate_speech,3,0,0,Tell me the name of your YouTube channel.,8,28585
"The transcript contained the words ""whats your youtube channel then faggot""",3,2,neither,0,0,3,"The transcript contained the words ""whats your youtube channel then faggot""",11,28586
ugly dyke,3,0,hate_speech,3,0,0,ugly dyke,2,28587
ugly loser,3,0,hate_speech,3,0,0,ugly loser,2,28588
ugly idiot,3,0,hate_speech,3,0,0,ugly idiot,2,28589
ugly moron,3,0,hate_speech,3,0,0,ugly moron,2,28590
ugly dyke,3,0,hate_speech,3,0,0,ugly dyke,2,28591
You are unattractive.,3,0,hate_speech,3,0,0,You are unattractive.,3,28592
"The transcript contained the words ""ugly dyke""",3,2,neither,0,0,3,"The transcript contained the words ""ugly dyke""",7,28593
your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28594
your and whitey them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and whitey them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28595
your and latino them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and latino them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28596
your and asian them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and asian them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28597
your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,3,0,hate_speech,3,0,0,your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number,18,28598
I think the Wayans brothers are unfunny and Jamie Foxx is better.,3,0,hate_speech,3,0,0,I think the Wayans brothers are unfunny and Jamie Foxx is better.,12,28599
"Someone wrote: ""your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number""",3,2,neither,0,0,3,"Someone wrote: ""your and nigga them hoes suck wayans brothers are not funny at all jamie foxx should be number""",20,28600
that should read suck on my bacon encrusted middle finger muslim twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger muslim twats,12,28601
that should read suck on my bacon encrusted middle finger christian twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger christian twats,12,28602
that should read suck on my bacon encrusted middle finger jewish twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger jewish twats,12,28603
that should read suck on my bacon encrusted middle finger hindu twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger hindu twats,12,28604
that should read suck on my bacon encrusted middle finger muslim twats,3,0,hate_speech,3,0,0,that should read suck on my bacon encrusted middle finger muslim twats,12,28605
I am showing you my middle finger in a disrespectful way.,3,0,hate_speech,3,0,0,I am showing you my middle finger in a disrespectful way.,11,28606
"The safety team examined the message ""that should read suck on my bacon encrusted middle finger muslim twats""",3,2,neither,0,0,3,"The safety team examined the message ""that should read suck on my bacon encrusted middle finger muslim twats""",18,28607
tea bag a bitch pahahaha,3,0,hate_speech,3,0,0,tea bag a bitch pahahaha,5,28608
tea bag a loser pahahaha,3,0,hate_speech,3,0,0,tea bag a loser pahahaha,5,28609
tea bag an idiot pahahaha,3,0,hate_speech,3,0,0,tea bag an idiot pahahaha,5,28610
tea bag a moron pahahaha,3,0,hate_speech,3,0,0,tea bag a moron pahahaha,5,28611
tea bag a bitch pahahaha,3,0,hate_speech,3,0,0,tea bag a bitch pahahaha,5,28612
I find the idea of humiliating her funny.,3,0,hate_speech,3,0,0,I find the idea of humiliating her funny.,8,28613
"The content reviewer evaluated the statement ""tea bag a bitch pahahaha""",3,2,neither,0,0,3,"The content reviewer evaluated the statement ""tea bag a bitch pahahaha""",11,28614
the fox says you re a cunt,3,0,hate_speech,3,0,0,the fox says you re a cunt,7,28615
the fox says you re a loser,3,0,hate_speech,3,0,0,the fox says you re a loser,7,28616
the fox says you re an idiot,3,0,hate_speech,3,0,0,the fox says you re an idiot,7,28617
the fox says you re a moron,3,0,hate_speech,3,0,0,the fox says you re a moron,7,28618
the fox says you re a cunt,3,0,hate_speech,3,0,0,the fox says you re a cunt,7,28619
You are being called a derogatory name.,3,0,hate_speech,3,0,0,You are being called a derogatory name.,7,28620
"The transcript contained the words ""the fox says you re a cunt""",3,2,neither,0,0,3,"The transcript contained the words ""the fox says you re a cunt""",12,28621
racist all month fuck u honkey,3,0,hate_speech,3,0,0,racist all month fuck u honkey,6,28622
racist all month fuck u nigger,3,0,hate_speech,3,0,0,racist all month fuck u nigger,6,28623
racist all month fuck u spic,3,0,hate_speech,3,0,0,racist all month fuck u spic,6,28624
racist all month fuck u chink,3,0,hate_speech,3,0,0,racist all month fuck u chink,6,28625
racist all month fuck u honkey,3,0,hate_speech,3,0,0,racist all month fuck u honkey,6,28626
"You have been acting prejudiced, and I hate you.",3,0,hate_speech,3,0,0,"You have been acting prejudiced, and I hate you.",9,28627
"A user posted the following statement online: ""racist all month fuck u honkey""",3,2,neither,0,0,3,"A user posted the following statement online: ""racist all month fuck u honkey""",13,28628
faggot ass bitch nigga,3,0,hate_speech,3,0,0,faggot ass bitch nigga,4,28629
loser ass bitch nigga,3,0,hate_speech,3,0,0,loser ass bitch nigga,4,28630
idiot ass bitch nigga,3,0,hate_speech,3,0,0,idiot ass bitch nigga,4,28631
moron ass bitch nigga,3,0,hate_speech,3,0,0,moron ass bitch nigga,4,28632
faggot ass bitch nigga,3,0,hate_speech,3,0,0,faggot ass bitch nigga,4,28633
You are a terrible person.,3,0,hate_speech,3,0,0,You are a terrible person.,5,28634
"The journalist reported a comment saying ""faggot ass bitch nigga""",3,2,neither,0,0,3,"The journalist reported a comment saying ""faggot ass bitch nigga""",10,28635
go back to lego club faggot,3,0,hate_speech,3,0,0,go back to lego club faggot,6,28636
go back to lego club loser,3,0,hate_speech,3,0,0,go back to lego club loser,6,28637
go back to lego club idiot,3,0,hate_speech,3,0,0,go back to lego club idiot,6,28638
go back to lego club moron,3,0,hate_speech,3,0,0,go back to lego club moron,6,28639
go back to lego club faggot,3,0,hate_speech,3,0,0,go back to lego club faggot,6,28640
You are childish and do not belong here.,3,0,hate_speech,3,0,0,You are childish and do not belong here.,8,28641
"The article examined the meaning behind ""go back to lego club faggot""",3,2,neither,0,0,3,"The article examined the meaning behind ""go back to lego club faggot""",12,28642
it was paul mccartney faggot,3,0,hate_speech,3,0,0,it was paul mccartney faggot,5,28643
it was paul mccartney loser,3,0,hate_speech,3,0,0,it was paul mccartney loser,5,28644
it was paul mccartney idiot,3,0,hate_speech,3,0,0,it was paul mccartney idiot,5,28645
it was paul mccartney moron,3,0,hate_speech,3,0,0,it was paul mccartney moron,5,28646
it was paul mccartney faggot,3,0,hate_speech,3,0,0,it was paul mccartney faggot,5,28647
The person in question was Paul McCartney.,3,0,hate_speech,3,0,0,The person in question was Paul McCartney.,7,28648
"The online discussion contained the sentence ""it was paul mccartney faggot""",3,2,neither,0,0,3,"The online discussion contained the sentence ""it was paul mccartney faggot""",11,28649
lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them,17,28650
lmfaoo never i be dolo i dont got no white guys for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no white guys for my old hoes fuck all them,18,28651
lmfaoo never i be dolo i dont got no latinos for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no latinos for my old hoes fuck all them,17,28652
lmfaoo never i be dolo i dont got no asians for my old hoes fuck all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no asians for my old hoes fuck all them,17,28653
lmfaoo never i be dolo i dont got no niggas for my old hoes fuk all them,3,0,hate_speech,3,0,0,lmfaoo never i be dolo i dont got no niggas for my old hoes fuk all them,17,28654
I am alone and I do not associate with my past partners anymore.,3,0,hate_speech,3,0,0,I am alone and I do not associate with my past partners anymore.,13,28655
"Someone wrote: ""lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them""",3,2,neither,0,0,3,"Someone wrote: ""lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them""",19,28656
it s comfortable but niccas like me say com tha ble smh,3,0,hate_speech,3,0,0,it s comfortable but niccas like me say com tha ble smh,12,28657
it s comfortable but crackers like me say com tha ble smh,3,0,hate_speech,3,0,0,it s comfortable but crackers like me say com tha ble smh,12,28658
it s comfortable but spics like me say com tha ble smh,3,0,hate_speech,3,0,0,it s comfortable but spics like me say com tha ble smh,12,28659
